"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"38",27.538,1,1.136,0.992,0.03045,0.534,3.594,0.405,1.195,1.515,12.401,8
"39",41.375,1,2.3,0.821,0.03491,0.27,3.582,0.146,1.366,0.956,4.576,13
"40",27.141,1,2.456,1.179,0.00179,0.871,5.704,0.43,0.965,1.077,8.406,6
"41",40.347,1,0.319,1.547,0.03417,0.258,4.736,0.468,1.212,1.126,16.974,8
"42",48.376,1,2.795,0.906,0.01051,0.856,5.527,0.092,1.578,1.189,6.227,9
"43",31.836,1,4.404,1.573,0.0253,0.767,4.065,0.412,0.432,1.254,11.953,5
"44",33.588,1,2.455,1.315,0.02106,0.302,1.014,0.322,0.565,1.358,4.464,18
"45",31.241,1,4.718,1.613,0.03485,0.482,2.885,0.049,0.371,1.183,5.636,13
"46",31.962,1,2.214,1.445,0.00104,0.741,2.189,0.38,1.409,1.394,11.622,12
"47",31.346,1,3.521,1.339,0.01169,0.494,5.213,0.492,1.47,1.504,22.933,18
"48",38.173,1,0.81,1.412,0.02092,0.296,1.192,0.09,0.884,1.469,2.705,11
"49",38.943,1,4.031,1.086,0.02005,0.848,3.016,0.227,0.517,1.422,3.286,11
"50",12.586,1,1.353,1.296,0.01079,0.88,3.557,0.397,0.611,1.352,8.361,8
"51",41.726,1,1.25,1.626,0.00746,0.782,2.402,0.405,0.331,0.841,1.009,14
"52",23.677,1,2.571,1.281,0.00052,0.759,4.574,0.365,0.899,1.169,23.106,9
"53",16.739,1,3.544,1.655,0.00671,0.565,4.172,0.376,0.938,1.077,8.42,12
"54",26.153,1,0.137,1.504,0.01117,0.429,1.505,0.184,0.453,1.021,23.286,12
"55",24.668,1,4.453,1.312,0.01643,0.669,5.574,0.435,0.867,1.268,22.164,10
"56",25.139,1,1.991,0.979,0.00746,0.776,5.478,0.237,0.209,0.884,8.269,9
"57",42.529,1,2.658,0.816,0.01042,0.876,3.365,0.417,0.369,1.279,3.768,6
"58",49.496,1,2.158,1.184,0.02823,0.306,3.584,0.407,1.371,1.473,17.266,8
"59",48.82,1,3.004,1.302,0.00719,0.253,3.01,0.304,1.621,1.084,15.733,11
"60",14.16,1,4.74,1.381,0.02411,0.342,4.723,0.279,1.392,0.94,18.263,18
"61",24.273,1,2.985,1.327,0.02952,0.858,1.676,0.171,0.582,0.975,21.653,13
"62",39.809,1,4.347,1.4,0.00329,0.645,3.628,0.488,0.32,1.155,22.428,7
"63",26.273,1,4.437,0.876,0.02662,0.808,1.216,0.097,1.393,1.445,22.342,11
"64",22.876,1,2.197,1.157,0.0011,0.367,1.029,0.304,0.873,1.542,24.908,6
"65",31.488,1,3.298,1.607,0.02844,0.626,5.981,0.292,1.6,0.981,21.794,6
"66",15.899,1,0.454,1.593,0.00956,0.523,1.887,0.386,1.238,1.552,8.278,10
"67",28.801,1,4.32,1.457,0.0248,0.792,4.009,0.261,1.343,1.332,22.918,18
"68",27.599,1,4.229,0.926,0.01363,0.523,3.918,0.4,0.994,0.985,8.366,17
"69",18.384,1,0.926,1.345,0.01222,0.512,3.27,0.231,0.684,1.62,10.857,18
"70",10.876,1,0.769,1.33,0.01768,0.535,3.943,0.257,1.552,0.882,22.454,11
"71",48.08,1,2.874,1.335,0.03081,0.527,4.423,0.041,1.455,1.274,13.424,6
"72",18.618,1,4.502,1.487,0.01874,0.683,5.636,0.282,1.348,0.812,15.822,9
"73",20.42,1,4.999,0.832,0.01315,0.328,3.258,0.445,1.673,1.172,20.589,13
"74",11.129,1,4.352,0.978,0.02447,0.34,4.316,0.257,1.175,1.313,19.255,10
"75",15.741,1,1.974,1.522,0.02358,0.26,3.959,0.011,0.637,1.258,12.576,14
"76",35.804,1,3.605,0.963,0.0185,0.698,4.944,0.08,0.867,1.656,23.348,10
"77",18.674,1,4,1.195,0.00388,0.502,3.696,0.123,1.003,1.489,20.604,8
"78",20.805,1,4.089,1.058,0.0015,0.324,4.916,0.194,0.374,1.332,9.248,17
"79",40.303,1,2.428,1.098,0.00939,0.791,4.537,0.399,0.311,1.305,7.327,10
"80",15.422,1,4.571,1.399,0.01954,0.388,1.295,0.344,1.39,1.635,16.034,7
"81",17.691,1,4.744,1.532,0.01256,0.449,1.467,0.336,0.508,1.443,10.455,6
"82",36.366,1,1.764,1.438,0.02348,0.713,2.278,0.153,1.366,0.831,24.201,11
"83",39.204,1,3.612,1.653,0.01753,0.601,3.768,0.486,1.699,1.225,1.656,17
"84",24.511,1,0.205,1.047,0.01321,0.347,4.876,0.226,1.639,0.875,15.235,11
"85",19.196,1,4.088,1.679,0.00612,0.639,4.991,0.004,1.509,1.456,10.731,11
"86",27.855,1,0.643,1.538,0.01822,0.866,2.633,0.155,0.919,1.076,9.378,9
"87",35.995,1,3.474,1.681,0.02002,0.537,5.031,0.236,1.582,0.943,8.997,7
"88",24.694,1,4.254,1.282,0.00437,0.228,3.382,0.114,1.087,1.222,24.593,14
"89",18.161,1,1.574,1.169,0.02549,0.329,1.944,0.488,1.316,1.213,8.066,9
"90",43.396,1,2.753,1.257,0.01443,0.837,5.92,0.008,0.118,1.592,2.315,15
"91",18.072,1,2.795,1.431,0.02207,0.675,1.321,0.233,0.422,1.225,10.088,5
"92",39.299,1,0.277,1.073,0.02043,0.752,1.029,0.111,1.288,1.338,24.063,13
"93",17.694,1,1.792,1.322,0.01749,0.821,3.249,0.103,0.751,1.449,19.214,11
"94",38.339,1,3.319,1.411,0.01644,0.343,5.407,0.487,0.806,1.357,7.898,6
"95",22.597,1,2.379,1.38,0.01965,0.878,4.957,0.008,0.332,0.834,11.658,10
"96",32.79,1,1.023,1.19,0.02441,0.226,5.039,0.451,1.061,1.196,10.094,15
"97",27.07,1,2.546,1.566,0.00558,0.623,1.539,0.095,0.379,1.578,24.895,16
"98",27.889,1,0.305,1.219,0.00654,0.621,3.596,0.333,1.689,1.564,3.654,15
"99",17.399,1,0.924,1.085,0.00203,0.243,2.299,0.01,0.509,1.589,4.768,17
"100",16.495,1,4.451,0.934,0.03076,0.793,2.613,0.009,1.297,1.583,2.455,7
"101",42.252,1,4.026,0.808,0.027,0.403,3.763,0.038,0.672,1.041,7.424,12
"102",24.47,1,2.578,1.494,0.00363,0.334,5.039,0.226,0.488,1.265,21.053,18
"103",18.534,1,2.49,0.834,0.02293,0.862,3.887,0.078,0.38,1.631,20.686,10
"104",47.646,1,1.274,1.431,0.00472,0.642,5.738,0.017,1.469,1.337,21.98,14
"105",11.045,1,2.884,1.679,0.0269,0.807,2.743,0.158,1.659,1.354,3.993,18
"106",33.029,1,0.318,1.603,0.00878,0.359,5.995,0.267,1.028,0.862,18.166,13
"107",37.671,1,4.837,1.162,0.00818,0.595,4.446,0.12,1.079,1.062,19.05,10
"108",21.369,1,2.406,1.098,0.00454,0.761,3.841,0.231,0.933,0.818,15.338,5
"109",42.476,1,3.939,1.397,0.01496,0.403,4.901,0.254,1.461,1.066,20.057,15
"110",10.922,1,1.9,1.675,0.03108,0.872,5.887,0.048,1.405,1.695,3.709,10
"111",13.308,1,3.582,1.071,0.00634,0.612,1.564,0.263,1.173,1.279,4.49,13
"112",32.701,1,1.193,1.661,0.01582,0.655,5.561,0.351,1.47,1.37,24.976,16
"113",35.363,1,0.367,1.074,0.02675,0.768,5.404,0.261,1.335,1.211,8.562,17
"114",43.318,1,4.316,0.851,0.00206,0.86,5.667,0.02,0.704,1.353,11.524,17
"115",17.223,1,0.621,1.28,0.01996,0.528,4.847,0.318,1.344,1.329,11.86,7
"116",22.75,1,2.133,1.645,0.02083,0.827,4.223,0,1.686,1.006,3.843,8
"117",21.508,1,2.226,1.24,0.02878,0.402,5.767,0.067,1.157,1.322,6.305,7
"118",29.162,1,3.002,0.91,0.01122,0.408,5.969,0.161,0.833,1.352,12.719,11
"119",26.721,1,1.569,0.842,0.01584,0.698,4.678,0.412,1.189,0.927,22.212,16
"120",46.935,1,1.491,1.161,0.00861,0.203,2.355,0.093,1.31,0.825,12.988,10
"121",40.109,1,1.865,0.983,0.02315,0.301,5.133,0.142,1.54,1.098,4.183,19
"122",23.95,1,3.172,0.894,0.02285,0.47,5.503,0.003,0.236,1.095,20.357,12
"123",10.07,1,0.755,1.045,0.01447,0.722,5.712,0.364,1.492,1.04,4.016,8
"124",31.535,1,1.424,0.822,0.00072,0.259,1.768,0.494,0.773,1.181,12.041,15
"125",28.471,1,2.471,1.067,0.03335,0.259,3.876,0.392,0.99,1.316,14.371,20
"126",37.504,1,2.352,1.234,0.02139,0.409,5.033,0.383,1.055,1.026,5.818,15
"127",24.048,1,4.363,1.602,0.03492,0.818,2.159,0.001,0.668,1.378,24.128,10
"128",33.301,1,0.595,0.899,0.01825,0.779,2.611,0.396,1.071,1.294,18.366,9
"129",15.737,1,2.983,1.633,0.01061,0.464,1.019,0.422,0.106,1.193,11.966,13
"130",16.509,1,1.67,1.306,0.02077,0.578,3.536,0.341,0.997,1.015,9.893,7
"131",26.335,1,0.722,1.303,0.01105,0.202,2.408,0.165,1.616,1.262,22.578,13
"132",46.476,1,4.806,1.385,0.01339,0.203,3.043,0.464,1.696,1.196,14.14,16
"133",23.65,1,4.887,1.334,0.02917,0.358,4.202,0.252,1.152,0.885,23.105,19
"134",43.742,1,2.364,1.402,0.02879,0.483,5.466,0.313,0.246,0.883,11.136,15
"135",33.666,1,3.701,1.583,0.03058,0.644,5.801,0.216,0.277,1.2,22.683,11
"136",14.056,1,0.747,0.966,0.02158,0.267,4.145,0.138,1.553,1.654,8.909,17
"137",43.545,1,0.842,1.357,0.00708,0.877,5.866,0.256,1.105,1.016,16.115,14
"138",22.408,1,0.441,0.853,0.0231,0.244,5.664,0.472,0.502,1.097,4.298,13
"139",14.61,1,3.899,0.926,0.02504,0.59,5.207,0.379,0.897,1.103,12.071,9
"140",28.265,1,4.625,0.924,0.00878,0.37,1.335,0.343,1.502,1.31,12.906,20
"141",37.86,1,3.151,1.376,0.02846,0.499,5.347,0.007,0.554,1.155,5.025,9
"142",22.382,1,4.869,1.594,0.03106,0.397,2.347,0.31,0.262,1.197,17.095,5
"143",28.686,1,1.739,1.064,0.01019,0.372,1.458,0.232,1.497,1.297,1.975,12
"144",10.413,1,0.468,1.646,0.01407,0.343,2.32,0.418,0.235,1.029,5.024,9
"145",42.189,1,2.775,1.363,0.02282,0.397,2.538,0.225,0.926,0.888,12.682,19
"146",36.479,1,3.598,1.659,0.02546,0.391,2.385,0.062,0.176,1.554,15.273,12
"147",24.517,1,3.34,1.401,0.01983,0.574,4.908,0.434,1.207,1.139,12.132,19
"148",11.17,1,4.224,1.342,0.02047,0.877,4.681,0.101,0.377,0.824,4.984,6
"149",32.325,1,0.801,1.029,0.03285,0.527,4.194,0.308,1.694,0.95,18.029,8
"150",43.743,1,2.382,1.404,0.03248,0.254,4.742,0.456,0.303,1.536,15.016,10
"151",43.153,1,2.225,1.501,0.03287,0.735,5.78,0.43,0.633,0.825,8.962,16
"152",22.653,1,3.201,0.879,0.02049,0.681,1.273,0.326,0.836,1.45,4.178,14
"153",31.588,1,3.101,1.35,0.01268,0.306,4.276,0.258,1.418,1.406,9.825,10
"154",23.714,1,1.987,1.38,0.02586,0.368,1.891,0.383,0.845,0.804,15.582,9
"155",22.403,1,0.792,0.945,0.01339,0.354,1.445,0.22,1.104,1.369,13.696,14
"156",39.696,1,1.366,1.459,0.02224,0.556,5.924,0.378,1.208,1.024,8.896,6
"157",12.615,1,2.364,1.403,0.00497,0.55,5.029,0.227,1.536,1.509,6.707,9
"158",26.06,1,3.19,1.063,0.02041,0.86,2.303,0.412,1.378,1.012,2.336,15
"159",30.631,1,2.931,1.237,0.0241,0.405,1.403,0.27,0.815,0.924,15.602,7
"160",30.814,1,2.142,1.688,0.01224,0.387,1.819,0.252,1.145,1.01,23.001,19
"161",20.565,1,2.665,1.67,0.01323,0.761,4.044,0.199,0.506,0.87,13.743,14
"162",19.664,1,2.899,1.06,0.01593,0.608,4.793,0.444,1.198,1.185,20.75,7
"163",16.629,1,3.778,1.106,0.00315,0.505,2.431,0.415,0.615,1.284,21.254,8
"164",14.68,1,2.167,1.246,0.00608,0.538,4.408,0.063,1.566,1.644,13.032,15
"165",19.609,1,1.385,0.985,0.00359,0.205,3.746,0.355,0.201,1.058,5.522,14
"166",38.699,1,3.005,1.487,0.02146,0.553,4.904,0.03,1.227,1.39,2.755,7
"167",12.568,1,3.936,1.387,0.02442,0.248,5.901,0.451,1.094,1.403,24.809,7
"168",21.415,1,0.592,1.551,0.00854,0.444,5.627,0.322,0.527,0.95,7.336,7
"169",12.019,1,1.486,0.813,0.01655,0.632,4.827,0.421,0.363,1.311,13.063,5
"170",44.909,1,3.327,1.398,0.01473,0.784,5.836,0.272,0.659,1.062,17.496,15
"171",31.572,1,1.735,1.215,0.02809,0.594,1.295,0.322,0.564,1.36,17.321,10
"172",28.075,1,1.63,0.88,0.02101,0.457,4.63,0.178,0.129,1.09,8.441,12
"173",45.571,1,1.421,1.669,0.00386,0.283,5.235,0.108,1.22,1.208,10.424,14
"174",30.607,1,2.723,1.62,0.0062,0.626,3.705,0.105,1.275,1.504,22.042,8
"175",42.879,1,0.654,1.559,0.00384,0.228,5.514,0.413,1.374,1.255,13.408,10
"176",44.285,1,2.652,1.409,0.02116,0.57,4.621,0.458,0.712,1.412,6.187,12
"177",49.326,1,1.837,1.431,0.01127,0.809,2.208,0.426,0.348,1.237,17.998,7
"178",31.095,1,1.565,1.207,0.02759,0.523,1.041,0.445,1.442,1.478,5.331,19
"179",38.104,1,1.907,0.868,0.02189,0.658,3.85,0.045,0.561,1.25,9.608,13
"180",35.518,1,0.885,1.656,0.03393,0.778,2.949,0.017,0.297,1.234,10.525,13
"181",38.413,1,0.78,0.871,0.02759,0.543,4.54,0.49,0.979,1.087,12.668,17
"182",35.141,1,4.448,1.026,0.02087,0.878,5.344,0.5,1.128,1.391,10.782,9
"183",22.781,1,0.831,1.188,0.02307,0.88,1.854,0.119,1.044,1.193,17.966,13
"184",47.664,1,3.578,1.129,0.02315,0.891,4.546,0.237,1.357,1.589,16.085,6
"185",41.235,1,2.452,1.654,0.02636,0.277,3.122,0.143,1.233,1.6,15.384,10
"186",37.316,1,1.581,1.076,0.02075,0.857,2.202,0.318,1.028,1.181,17.533,18
"187",41.843,1,1.575,1.229,0.01953,0.45,1.687,0.337,0.162,1.026,24.407,12
"188",16.444,1,3.336,0.801,0.00954,0.671,1.975,0.267,0.746,1.684,11.649,15
"189",49.623,1,2.883,0.85,0.00872,0.868,3.164,0.282,1.469,1.609,19.825,18
"190",45.586,1,3.282,1.31,0.00823,0.283,5.698,0.121,0.661,0.855,5.233,6
"191",32.517,1,0.261,1.688,0.01084,0.551,2.107,0.01,1.525,1.353,17.951,7
"192",34.332,1,0.129,0.851,0.00882,0.691,5.299,0.35,1.103,1.541,14.631,11
"193",37.34,1,4.82,1.518,0.00159,0.589,2.523,0.212,0.487,1.141,16.691,20
"194",29.406,1,3.814,1.021,0.00043,0.401,3.173,0.061,1.525,1.055,7.782,13
"195",36.186,1,3.458,0.988,0.01219,0.427,4.988,0.408,1.183,1.08,1.28,17
"196",33.729,1,0.433,1.396,0.0015,0.67,4.908,0.11,0.446,1.218,18.156,10
"197",34.894,1,4.092,1.398,0.02278,0.367,2.584,0.312,0.115,0.903,23.247,12
"198",30.223,1,1.191,0.884,0.01459,0.383,4.737,0.292,0.316,1.035,8.48,8
"199",49.907,1,4.058,1.162,0.00851,0.361,4.776,0.324,0.807,0.973,6.821,9
"200",19.319,1,3.203,1.171,0.02194,0.543,4.776,0.227,0.441,0.862,15.636,19
"201",38.174,1,0.767,1.282,0.02183,0.347,1.344,0.096,0.899,1.357,15.025,7
"202",22.863,1,2.462,1.417,0.00087,0.514,1.162,0.235,0.917,1.061,6.036,9
"203",34.749,1,1.708,1.195,0.00914,0.348,1.139,0.111,0.439,1.361,6.686,8
"204",43.541,1,3.086,1.537,0.01629,0.598,5.173,0.347,0.576,1.479,20.492,19
"205",26.803,1,2.09,1.19,0.00355,0.439,3.563,0.404,0.872,1.449,2.997,11
"206",48.017,1,0.987,1.163,0.03429,0.691,4.104,0.134,1.229,1.078,20.512,17
"207",44.981,1,0.142,1.16,0.01651,0.877,4.282,0.017,0.274,1.221,5.118,10
"208",24.449,1,2.438,1.59,0.00117,0.878,2.47,0.122,0.831,1.081,9.191,5
"209",47.036,1,2.388,1.305,0.02292,0.786,5.428,0.078,0.679,1.073,11.024,14
"210",45.944,1,0.41,1.47,0.00283,0.615,5.85,0.108,1.524,1.611,10.016,8
"211",24.43,1,1.487,1.345,0.00594,0.609,4.984,0.081,0.614,1.294,3.545,20
"212",36.317,1,0.655,0.83,0.02803,0.838,1.711,0.439,1.467,1.481,23.451,15
"213",42.407,1,2.145,1.398,0.00771,0.275,1.661,0.243,0.346,1.249,18.943,20
"214",30.846,1,1.914,1.346,0.00169,0.83,5.053,0.474,0.326,1.072,10.787,19
"215",39.459,1,3.635,1.564,0.01166,0.584,4.959,0.075,0.561,1.532,13.864,5
"216",45.54,1,1.359,1.2,0.01236,0.585,1.693,0.411,1.666,1.634,4.113,7
"217",39.609,1,1.534,1.122,0.0127,0.426,1.025,0.062,0.911,1.46,18.304,13
"218",43.04,1,4.598,1.227,0.00225,0.617,3.415,0.135,0.383,1.506,13.499,18
"219",27.945,1,3.324,0.845,0.01105,0.527,4.706,0.37,1.175,1.495,11.985,9
"220",33.425,1,1.917,1.324,0.02266,0.2,3.887,0.198,0.126,1.528,17.864,15
"221",17.244,1,3.815,0.841,0.01625,0.725,4.394,0.026,0.741,1.418,8.81,5
"222",37.639,1,0.711,0.875,0.02954,0.254,3.491,0.494,0.577,1.523,16.334,7
"223",24.902,1,3.904,1.531,0.02159,0.571,1.185,0.376,1.612,1.091,9.53,10
"224",12.797,1,2.367,1.127,0.01752,0.245,2.799,0.432,0.995,1.076,5.657,7
"225",36.534,1,4.872,1.115,0.02501,0.71,1.005,0.121,0.678,1.553,10.252,12
"226",26.33,1,3.747,1.649,0.02861,0.556,3.882,0.434,1.019,1.457,8.075,9
"227",17.015,1,0.58,1.437,0.02585,0.308,4.031,0.022,0.445,0.903,4.707,12
"228",48.317,1,1.224,1.368,0.00701,0.75,5.963,0.167,0.848,1.119,1.471,5
"229",36.46,1,2.017,1.104,0.01932,0.346,2.181,0.311,1.397,0.935,1.014,17
"230",37.471,1,2.836,1.072,0.00168,0.621,3.225,0.422,0.788,1.268,18.478,19
"231",17.416,1,1.777,1.194,0.00165,0.397,1.241,0.169,0.99,1.51,17.879,12
"232",14.908,1,2.004,1.222,0.01622,0.228,2.017,0.496,1.446,0.996,17.538,20
"233",47.464,1,1.851,1.303,0.00464,0.861,3.794,0.013,0.358,0.973,10.13,17
"234",26.408,1,1.874,1.495,0.01075,0.581,2.082,0.423,0.108,0.854,20.241,9
"235",40.324,1,2.003,0.823,0.03259,0.62,5.204,0.448,1.276,1.56,23.282,7
"236",45.546,1,2.828,1.555,0.02614,0.773,5.312,0.168,1.403,1.371,13.854,18
"237",16.321,1,3.327,1.141,0.03433,0.483,4.591,0.085,1.182,1.004,17.744,11
"238",16.012,1,1.868,1.493,0.0139,0.37,4.929,0.091,0.483,1.639,16.117,17
"239",36.508,1,2.852,0.94,0.03257,0.592,1.931,0.125,1.094,1.06,17.042,9
"240",29.417,1,2.181,1.228,0.00335,0.627,5.276,0.138,1.327,1.278,2.784,7
"241",45.807,1,1.393,1.015,0.03079,0.617,5.484,0.33,1.53,1.094,3.306,6
"242",21.451,1,0.212,1.66,0.0188,0.573,2.035,0.298,1.675,0.89,18.954,10
"243",40.936,1,2.178,1.433,0.02602,0.695,1.01,0.019,0.535,1.343,16.269,20
"244",23.159,1,3.784,1.621,0.0349,0.262,4.656,0.429,0.222,1.426,18.993,14
"245",24.397,1,3.277,0.837,0.00084,0.422,4.717,0.317,0.568,1.452,10.035,18
"246",22.833,1,0.815,1.266,0.00285,0.612,5.123,0.062,1.674,1.57,2.996,11
"247",12.423,1,3.288,1.044,0.02013,0.814,2.224,0.212,1.148,1.319,13.305,8
"248",15.24,1,2.499,0.84,0.02876,0.626,4.549,0.394,1.581,0.811,14.826,8
"249",27.755,1,4.901,1.308,0.01964,0.454,3.339,0.103,0.212,0.884,24.56,19
"250",12.883,1,2.209,1.219,0.02704,0.492,5.387,0.003,0.845,1.103,18.023,11
"251",23.057,1,3.204,1.276,0.00674,0.301,1.907,0.032,0.142,1.22,15.78,10
"252",15.923,1,3.696,1.203,0.02245,0.286,1.692,0.381,0.544,0.84,1.371,17
"253",16.044,1,2.455,0.979,0.03076,0.272,4.558,0.288,0.209,1.348,15.407,7
"254",43.807,1,0.789,1.42,0.02948,0.212,2.685,0.383,1.361,1.103,5.85,10
"255",38.877,1,2.136,1.318,0.01387,0.24,1.505,0.17,1.108,1.573,9.38,18
"256",44.031,1,0.433,0.814,0.02355,0.882,4.24,0.372,0.413,0.925,15.716,17
"257",28.146,1,2.242,0.805,0.01061,0.479,5.94,0.12,0.724,1.639,24.856,15
"258",44.38,1,0.837,0.855,0.02807,0.723,2.975,0.201,1.2,1.257,1.502,19
"259",17.284,1,0.319,1.201,0.03068,0.777,4.644,0.31,0.174,1.044,14.809,6
"260",36.277,1,3.392,1.338,0.02969,0.821,2.753,0.337,0.173,1.382,14.823,15
"261",25.062,1,4.329,1.01,0.02999,0.489,1.263,0.083,1.136,1.169,18.745,5
"262",32.723,1,2.137,0.879,0.02952,0.706,3.138,0.352,0.332,1.256,6.301,14
"263",25.183,1,1.932,1.158,0.0035,0.803,3.008,0.239,0.102,1.025,10.025,10
"264",13.962,1,1.993,1.664,0.01108,0.526,5.548,0.004,1.377,1.526,14.286,14
"265",21.302,1,2.928,1.398,0.01586,0.544,1.897,0.444,0.742,1.593,13.634,13
"266",40.864,1,3.82,1.552,0.03443,0.426,2.614,0.488,1.262,1.065,1.059,17
"267",44.509,1,0.803,1.492,0.03334,0.412,4.294,0.237,1.121,1.012,16.697,7
"268",47.037,1,4.634,1.688,0.02395,0.347,4.776,0.254,1.545,1.41,22.278,14
"269",22.9,1,1.498,1.601,0.00548,0.851,5.105,0.277,0.942,1.365,1.589,13
"270",23.776,1,1.85,1.536,0.00967,0.25,4.253,0.227,1.039,1.173,19.337,12
"271",46.445,1,4.351,1.454,0.0044,0.496,1.263,0.462,0.181,0.826,6.128,6
"272",11.404,1,3.658,0.877,0.01861,0.311,4.959,0.475,1.405,1.225,8.616,10
"273",42.881,1,4.486,1.056,0.02533,0.299,1.119,0.231,0.801,1.569,23.644,14
"274",22.086,1,4.987,0.823,0.01616,0.802,5.947,0.016,0.917,0.867,13.05,8
"275",22.281,1,0.462,1.108,0.01915,0.802,2.098,0.306,1.048,0.942,11.86,13
"276",46.852,1,0.474,0.844,0.01955,0.801,4.497,0.121,0.504,1.227,4.36,6
"277",39.31,1,0.636,1.22,0.00385,0.85,3.036,0.317,1.692,1.541,16.759,10
"278",22.007,1,1.055,1.674,0.00587,0.492,1.787,0.395,1.231,1.625,4.993,15
"279",21.224,1,2.731,1.243,0.0129,0.428,4.81,0.153,1.135,1.373,15.831,12
"280",41.452,1,2.842,1.642,0.00674,0.732,2.748,0.205,1.331,1.482,1.006,17
"281",19.934,1,0.321,0.93,0.0296,0.517,4.491,0.063,0.464,1.651,2.783,14
"282",49.451,1,3.096,1.349,0.01346,0.242,5.962,0.464,1.22,1.508,8.325,16
"283",14.9,1,1.908,0.981,0.02076,0.229,2.148,0.278,1.489,0.825,23.291,9
"284",45.906,1,4.823,1.3,0.03043,0.883,4.704,0.348,0.398,1.202,4.366,15
"285",44.714,1,4.354,1.226,0.00504,0.435,4.945,0.143,0.471,1.229,20.391,18
"286",25.742,1,1.712,1.479,0.02721,0.645,5.996,0.323,0.723,1.535,20.951,8
"287",25.848,1,0.888,1.027,0.02446,0.694,1.88,0.335,0.415,0.959,18.522,19
