"","penteVitDiam","nbMaxPrim","vitEmissionPrim","angInitMoyVertPrim","intensiteTropisme","propDiamRamif","distRamif","coeffCroissRad","diamMax","angLat","maxLatAge","duree"
"22",31.795,68,0.932,1.211,0.01967,0.86,5.111,0,0.565,1.274,1.2,13
"23",24.121,37,2.366,1.173,0.00571,0.872,3.083,0,1.162,1.523,19.645,7
"24",42.364,66,4.94,0.822,0.01181,0.579,4.064,0,0.786,0.857,11.338,15
"25",21.247,34,1.717,1.125,0.02271,0.388,1.085,0,0.723,1.448,6.75,14
"26",20.515,42,0.442,1.286,0.0213,0.407,3.594,0,1.296,1.417,5.335,8
"27",44.428,42,3.491,0.997,0.02085,0.847,2.33,0,1.623,1.613,10.007,19
"28",26.641,44,0.307,1.57,0.00857,0.33,3.985,0,0.509,1.567,12.42,14
"29",37.462,54,0.991,1.146,0.02443,0.401,4.95,0,0.324,1.522,9.331,6
"30",35.327,51,4.436,1.287,0.00756,0.739,2.023,0,1.519,1.359,21.733,14
"31",27.739,28,2.386,1.402,0.02435,0.358,4.908,0,1.41,1.143,20.349,14
"32",39.243,69,3.554,1.266,0.00858,0.845,4.315,0,1.642,1.628,10.486,17
"33",15.316,20,3.215,1.291,0.00286,0.313,1.57,0,0.509,1.589,18.405,9
"34",43.375,36,2.83,1.658,0.02055,0.622,3.485,0,0.208,1.196,17.618,16
"35",21.043,44,1.565,1.668,0.02487,0.679,2.48,0,0.296,1.38,10.651,19
"36",10.588,14,3.073,1.353,0.02232,0.661,1.94,0,0.856,1.639,16.046,15
"37",36.733,48,4.629,1.686,0.00575,0.746,3.517,0,1.047,1.087,4.392,17
"38",16.319,20,0.617,0.971,0.0036,0.533,3.543,0,0.854,1.345,10.485,15
"39",44.434,41,4.298,1.378,0.01851,0.226,2.647,0,0.304,1.075,9.926,9
"40",41.516,47,4.21,1.034,0.03202,0.501,1.621,0,0.31,1.097,15.083,15
"41",37.642,34,0.206,1.282,0.00745,0.574,5.594,0,1.094,1.636,14.352,9
"42",29.492,10,3.444,0.928,0.00584,0.477,1.083,0,0.154,1.655,10.138,15
"43",32.555,17,3.922,1.418,0.02329,0.826,2.66,0,0.667,1.533,3.149,17
"44",49.643,48,1.622,0.852,0.01203,0.578,1.757,0,1.599,1.166,6.462,17
"45",14.387,11,1.749,1.003,0.02722,0.799,1.281,0,0.532,1.616,23.204,7
"46",22.091,12,3.059,0.907,0.02645,0.407,5.943,0,1.372,1.261,12.404,11
"47",39.92,47,0.122,1.461,0.01628,0.587,5.049,0,1.668,1.492,6.143,9
"48",28.123,21,0.905,0.955,0.00759,0.699,1.944,0,0.33,1.359,9.84,8
"49",32.918,59,1.893,0.838,0.01907,0.691,2.899,0,1.63,1.285,23.929,10
"50",41.371,14,3.679,1.111,0.02293,0.869,5.789,0,0.459,0.904,9.827,16
"51",44.882,31,1.171,1.661,0.01418,0.493,2.769,0,0.416,1.346,18.76,6
"52",46.494,65,1.87,1.605,0.00718,0.509,5.189,0,0.238,1.247,22.535,6
"53",21.902,63,3.82,1.064,0.00712,0.663,3.934,0,1.006,1.491,17.262,14
"54",49.492,70,2.495,1.398,0.03427,0.689,4.708,0,0.545,0.934,10.843,16
"55",39.917,60,1.861,1.428,0.03249,0.807,2.921,0,1.009,1.576,22.801,19
"56",43.819,31,3.235,1.317,0.01087,0.756,4.793,0,0.154,0.944,17.348,17
"57",34.828,58,2.186,1.683,0.01217,0.523,2.8,0,0.167,1.518,16.645,9
"58",33.914,56,3.568,0.863,0.01046,0.582,5.548,0,1.041,0.877,20.817,20
"59",16.634,32,0.335,1.53,0.0043,0.721,2.255,0,0.694,1.567,3.061,12
"60",19.129,54,1.995,1.045,0.00059,0.269,4.917,0,0.277,0.835,21.797,17
"61",22.894,14,0.199,1.319,0.00928,0.559,1.062,0,1.011,1.007,2.273,12
"62",40.172,34,1.245,0.899,0.00889,0.7,3.227,0,0.362,1.631,14.119,20
"63",30.951,40,0.851,1.312,0.02061,0.495,4.262,0,1.341,1.12,21.926,13
"64",32.199,60,2.82,0.886,0.02008,0.602,2.224,0,0.89,1.265,9.948,19
"65",17.046,55,0.847,0.904,0.00378,0.309,4.795,0,1.621,1.199,15.999,18
"66",19.422,44,2.051,1.66,0.01625,0.319,3.96,0,1.176,0.86,5.144,10
"67",44.803,41,2.494,1.248,0.01309,0.643,2.475,0,0.513,1.096,18.967,9
"68",38.876,65,2.906,1.044,0.01009,0.789,2.364,0,1.558,1.192,5.302,10
"69",26.752,18,4.585,1.314,0.03202,0.255,4.743,0,0.344,0.851,24.217,14
"70",18.526,19,3.243,1.546,0.02929,0.689,5.738,0,1.184,1.053,5.329,16
"71",42.735,39,2.611,1.505,0.00437,0.361,5.376,0,1.361,0.826,11.584,9
"72",11.382,32,0.371,1.207,0.0175,0.653,1.746,0,1.251,1.698,11.353,10
"73",28.785,23,2.022,1.157,0.02859,0.361,5.294,0,1.688,1.209,2.881,16
"74",23.342,57,3.092,1.614,0.00287,0.688,1.518,0,0.979,1.34,13.576,12
"75",42.75,44,1.718,1.068,0.00424,0.503,3.635,0,0.264,0.893,21.511,20
"76",38.017,24,1.89,1.693,0.00577,0.862,3.29,0,0.607,1.479,19.935,19
"77",38.274,58,0.768,0.873,0.01853,0.462,2.363,0,0.894,1.336,16.754,16
"78",28.096,51,4.3,1.654,0.00132,0.578,3.067,0,1.014,0.847,13.31,18
"79",20.253,17,2.455,1.218,0.01469,0.279,2.535,0,1.073,1.677,15.295,10
"80",31.342,18,4.991,0.963,0.00192,0.358,4.434,0,0.186,1.343,12.018,11
"81",38.476,60,2.647,1.011,0.03176,0.459,4.353,0,0.144,1.359,6.25,5
"82",39.497,51,1.7,0.808,0.02519,0.506,1.567,0,0.371,1.672,16.532,14
"83",40.666,22,0.187,1.548,0.03357,0.824,3.643,0,1.255,0.842,7.32,19
"84",18.729,60,4.015,1.397,0.00385,0.498,2.626,0,1.657,1.527,1.053,7
"85",24.048,52,3.105,1.395,0.02735,0.423,3.493,0,1.187,0.82,24.667,8
"86",29.553,50,0.221,1.248,0.03398,0.271,3.265,0,1.344,0.998,21.868,19
"87",17.973,46,2.432,1.343,0.00673,0.531,1.939,0,0.365,1.023,17.631,6
"88",11.621,39,4.616,1.414,0.01118,0.282,2.431,0,1.672,1.066,9.435,13
"89",14.796,46,3.74,1.252,0.00048,0.29,3.375,0,1.594,1.584,24.754,5
"90",28.277,19,4.119,1.283,0.01501,0.359,4.781,0,0.797,1.111,10.406,8
"91",30.48,52,4.461,1.581,0.00609,0.784,2.531,0,0.724,1.144,9.079,17
"92",41.248,60,1.711,0.838,0.00304,0.475,3.332,0,0.808,1.463,6.798,9
"93",23.74,53,3.326,1.061,0.01245,0.649,2.258,0,0.93,1.612,1.865,15
"94",38.735,64,2.96,0.978,0.00386,0.62,1.688,0,0.458,1.018,21.238,10
"95",31.266,29,0.502,1.246,0.02185,0.451,5.821,0,0.593,0.871,14.214,6
"96",20.583,63,3.477,1.667,0.01303,0.637,5.689,0,1.569,0.84,18.119,12
"97",34.579,50,4.439,1.286,0.012,0.722,2.548,0,1.231,0.979,17.782,13
"98",16.881,47,4.094,1.014,0.01924,0.281,1.573,0,1.417,0.889,7.733,16
"99",47.614,23,3.559,1.049,0.00336,0.531,3.592,0,1.266,1.491,17.87,11
"100",13.289,56,4.651,1.122,0.00752,0.9,1.7,0,0.357,0.898,1.746,18
"101",25.703,60,2.337,1.015,0.00285,0.585,4.524,0,1.283,1.001,8.02,12
"102",49.464,67,2.463,1.33,0.01193,0.714,2.239,0,1.364,1.176,8.487,18
"103",49.996,24,1.893,1.044,0.01694,0.234,1.147,0,1.421,1.101,19.144,18
"104",34.621,27,4.548,1.447,0.00754,0.795,4.958,0,1.116,1.554,4.965,6
"105",19.798,45,2.185,1.198,0.01962,0.826,4.268,0,0.13,0.809,16.847,18
"106",14.312,50,3.604,1.666,0.03394,0.323,4.667,0,0.581,1.685,24.727,18
"107",32.898,32,1.853,1.482,0.01479,0.349,5.794,0,0.777,1.178,21.98,7
"108",19.783,29,3.899,0.906,0.02325,0.749,4.039,0,1.05,0.889,19.419,18
"109",37.868,64,1.848,1.652,0.00232,0.558,3.214,0,0.524,0.88,11.141,8
"110",11.17,37,0.165,1.101,0.00944,0.492,3.436,0,0.256,1.625,3.2,8
"111",34.613,47,4.663,1.412,0.01831,0.74,2.838,0,0.538,1.026,21.284,5
"112",11.043,66,0.22,1.628,0.0245,0.84,2.565,0,0.455,1.018,11.855,10
"113",33.873,63,1.68,1.664,0.00912,0.392,4.228,0,0.425,1.061,1.083,16
"114",18.716,47,3.669,1.68,0.00542,0.694,2.025,0,1.457,0.825,7.978,14
"115",30.531,67,2.639,0.93,0.02615,0.456,5.377,0,0.933,1.524,17.429,9
"116",24.711,20,0.625,1.623,0.01602,0.722,3.148,0,0.873,0.908,12.714,11
"117",21.627,43,2.505,1.526,0.00429,0.843,3.495,0,1.562,0.84,7.628,12
"118",19.883,55,3.511,1.406,0.02131,0.758,1.508,0,0.54,1.621,5.739,14
"119",45.7,36,4.472,1.446,0.03327,0.805,3.953,0,0.76,1.503,15.783,7
"120",35.043,21,1.323,1.621,0.01587,0.632,3.36,0,0.395,1.197,10.819,18
"121",28.145,61,0.516,1.297,0.02563,0.445,3.797,0,0.101,1.045,4.029,15
"122",13.985,51,0.691,1.64,0.01142,0.817,2.824,0,1.694,1.512,14.469,17
"123",28.203,36,3.051,0.93,0.01181,0.233,2.471,0,0.406,1.31,20.314,7
"124",47.607,61,3.018,1.078,0.03212,0.558,4.87,0,0.827,1.136,19.612,5
"125",18.763,61,2.88,1.477,0.01267,0.451,5.183,0,1.641,0.901,20.027,17
"126",24.206,53,3.395,1.165,0.00937,0.437,3.596,0,0.613,1.602,24.622,11
"127",14.423,40,0.15,1.494,0.02171,0.625,5.712,0,1.195,0.918,10.249,5
"128",34.04,45,4.32,1.481,0.00725,0.531,4.374,0,1.622,0.992,22.992,17
"129",19.155,50,2.97,1.364,0.02585,0.718,5.392,0,0.124,1.135,9.288,7
"130",26.5,29,3.073,1.644,0.0295,0.321,1.797,0,1.227,1.37,24.299,14
"131",36.407,43,1.138,0.846,0.00891,0.815,5.518,0,1.384,1.389,14.503,10
"132",42.426,19,1.58,1.129,0.02698,0.561,2.594,0,0.608,1.308,18.009,10
"133",38.725,66,4.167,1.24,0.01886,0.822,1.552,0,0.337,1.36,24.126,13
"134",13.41,28,4.219,1.444,0.01438,0.767,3.431,0,1.3,1.044,12.386,5
"135",16.529,20,1.239,1.248,0.02437,0.639,5.701,0,1.16,1.645,10.473,10
"136",40.237,30,0.103,1.535,0.03117,0.509,5.976,0,1.003,0.827,2.6,14
"137",15.914,20,1.345,1,0.02118,0.46,4.422,0,0.126,1.228,17.561,15
"138",47.552,47,4.391,1.164,0.01834,0.282,3.195,0,1.046,1.238,21.755,9
"139",44.932,40,4.801,1.153,0.01346,0.77,2.274,0,1.33,1.678,13.756,9
"140",36.081,59,4.419,1.617,0.03162,0.884,2.272,0,1.28,1.278,22.877,18
"141",13.03,33,0.495,1.452,0.02356,0.665,1.143,0,0.672,1.671,2.477,8
"142",19.343,52,3.746,1.654,0.01736,0.861,3.297,0,0.895,1.576,15.243,19
"143",11.882,65,4.185,1.203,0.00232,0.314,1.978,0,0.329,1.019,20.752,6
"144",45.093,61,1.465,1.445,0.00208,0.512,1.964,0,0.884,1.007,19.695,11
"145",27.247,47,0.201,1.09,0.00671,0.605,3.204,0,0.46,0.994,1.44,10
"146",39.03,41,1.254,0.803,0.00843,0.231,5.561,0,0.844,1.607,15.15,20
"147",41.166,61,2.991,1.016,0.00066,0.228,4.905,0,0.777,1.535,3.635,14
"148",11.173,13,1.815,1.387,0.02672,0.819,4.158,0,0.498,1.678,11.67,19
"149",12.98,32,4.642,1.604,0.01096,0.833,3.915,0,0.852,1.318,23.923,10
"150",25.594,26,3.867,1.685,0.02369,0.74,1.409,0,0.411,1.283,13.852,8
"151",29.973,68,4.588,1.54,0.03212,0.351,1.905,0,1.149,1.519,3.017,14
"152",26.467,37,3.363,1.031,0.01912,0.364,4.12,0,0.737,1.388,13.096,15
"153",47.993,15,0.291,1.039,0.02142,0.616,5.01,0,0.874,0.832,14.622,17
"154",29.765,35,0.752,1.343,0.02744,0.607,5.963,0,0.911,0.854,5.963,11
"155",46.273,32,0.539,0.957,0.00047,0.52,2.332,0,1.079,1.419,11.887,6
"156",41.438,61,2.896,0.994,0.01437,0.222,1.518,0,1.513,1.096,10.378,16
"157",39.702,50,1.845,0.852,0.00195,0.4,3.303,0,0.928,0.928,10.122,16
"158",27.626,66,4.7,1.025,0.01646,0.887,1.172,0,1.284,1.091,6.217,11
"159",13.396,61,3.935,1.17,0.01297,0.751,2.111,0,1.68,1.284,11.257,17
"160",23.982,57,2.619,1.34,0.01689,0.811,4.283,0,1.463,1.019,15.916,18
"161",26.481,42,3.32,0.882,0.01467,0.631,2.83,0,1.358,1.239,24.576,20
"162",43.044,27,4.872,1.145,0.00492,0.21,4.022,0,0.865,1.308,8.726,14
"163",19.05,29,2.24,0.812,0.03174,0.68,1.293,0,1.458,0.828,9.993,12
"164",36.196,19,3.322,1.482,0.0081,0.428,3.559,0,0.878,1.231,17.656,6
"165",33.521,63,4.345,1.013,0.02372,0.612,2.696,0,1.165,0.86,24.324,14
"166",44.625,12,3.095,1.152,0.0103,0.779,5.345,0,1.383,1.042,5.564,14
"167",40.466,37,3.565,0.862,0.03481,0.864,1.392,0,1.461,1.595,2.233,13
"168",34.806,68,4.513,1.56,0.02618,0.245,5.916,0,0.126,1.013,2.982,8
"169",42.02,50,0.884,0.957,0.02652,0.862,1.985,0,1.501,1.479,13.476,14
"170",47.809,31,3.572,0.848,0.01701,0.803,1.686,0,0.267,0.917,18.472,16
"171",24.299,38,0.153,0.836,0.02966,0.649,3.232,0,0.416,0.999,20.524,16
"172",44.572,57,3.312,1.139,0.01293,0.387,4.793,0,0.291,1.173,2.418,17
"173",41.157,36,3.659,1.317,0.01452,0.479,5.555,0,1.598,1.559,7.746,16
"174",38.273,56,0.872,1.641,0.01684,0.388,2.719,0,0.502,1.602,17.7,16
"175",26.938,45,0.706,0.926,0.02654,0.321,3.829,0,0.173,0.836,4.487,12
"176",47.88,52,3.627,1.324,0.02435,0.454,4.925,0,1.341,1.531,6.823,20
"177",22.681,66,3.284,0.995,0.00264,0.596,5.489,0,1.435,1.108,12.326,15
"178",11.547,16,0.703,1.054,0.00506,0.515,5.741,0,0.636,1.215,6.474,11
"179",43.87,40,4.167,1.13,0.03084,0.651,2.535,0,1.091,0.897,5.744,9
"180",49.605,43,2.373,0.996,0.02674,0.867,5.73,0,0.151,1.288,6.592,19
"181",47.637,51,3.744,1.05,0.01374,0.37,4.464,0,0.477,0.903,17.994,13
"182",33.916,25,0.329,1.661,0.00506,0.698,4.357,0,1.673,0.928,11.632,8
"183",47.767,24,0.755,1.057,0.00523,0.729,1.309,0,1.18,1.344,19.365,16
"184",43.582,19,2.438,0.951,0.02759,0.672,2.138,0,1.299,1.379,7.949,18
"185",30.201,69,0.386,1.127,0.02268,0.609,4.67,0,0.565,1.683,8.617,16
"186",31.899,68,2.778,1.092,0.02613,0.62,2.857,0,0.299,1.263,1.93,9
"187",10.349,58,2.303,1.232,0.00573,0.525,2.978,0,0.288,1.13,14.302,14
"188",48.462,13,0.239,1.491,0.00351,0.522,5.048,0,0.454,1.603,19.108,19
"189",47.794,15,2.679,1.01,0.00577,0.516,2.935,0,1.659,1.052,15.649,19
"190",38.067,19,3.407,1.505,0.00008,0.835,4.565,0,1.133,1.699,9.789,18
"191",48.026,13,2.601,0.972,0.02877,0.659,5.908,0,0.274,1.48,22.668,13
"192",21.798,32,0.146,1.142,0.02641,0.656,4.371,0,0.72,1.122,21.5,6
"193",20.346,65,1.578,1.263,0.02569,0.513,4.59,0,0.355,1.322,16.531,8
"194",30.004,23,2.403,0.978,0.02421,0.521,5.058,0,0.377,1.028,14.592,11
"195",49.5,68,2.664,0.903,0.00998,0.393,5.957,0,0.102,0.815,9.311,9
"196",41.144,63,3.592,1.683,0.03336,0.522,1.516,0,0.499,1.467,24.146,9
"197",25.269,20,4.194,0.881,0.00832,0.661,2.131,0,0.115,1.6,7.334,17
"198",24.647,13,1.588,1.478,0.02004,0.339,4.62,0,0.103,0.988,11.468,12
"199",27.886,69,4.172,1.667,0.02927,0.399,1.351,0,0.692,1.44,5.234,17
"200",18.55,26,1.19,0.806,0.00304,0.604,4.267,0,0.222,1.591,4.372,9
"201",48.189,17,1.011,0.826,0.01425,0.52,2.092,0,0.642,1.181,5.577,10
"202",14.579,69,0.215,1.024,0.02192,0.363,3.101,0,0.524,1.283,20.102,15
"203",28.347,34,3.249,0.98,0.00588,0.347,4.725,0,1.397,1.612,3.916,11
"204",37.979,18,4.726,1.666,0.00773,0.253,1.243,0,0.675,1.648,21.507,18
"205",14.818,25,3.747,1.499,0.01762,0.257,1.202,0,1.233,0.904,9.842,17
"206",23.976,60,0.16,1.391,0.01586,0.349,4.147,0,0.538,1.168,12.599,8
"207",34.668,65,1.744,0.953,0.02496,0.856,2.148,0,0.244,1.502,16.087,14
"208",21.056,67,3.1,1.406,0.03338,0.417,5.554,0,0.459,1.09,15.61,7
"209",27.786,52,2.055,1.126,0.02862,0.222,2.238,0,1.543,0.836,11.238,7
"210",49.89,30,2.413,0.869,0.0348,0.499,5.991,0,1.533,1.087,7.488,18
"211",33.716,41,1.609,0.954,0.00709,0.664,1.625,0,0.77,1.624,17.49,12
"212",14.849,33,0.171,1.411,0.02917,0.732,2.273,0,1.352,1.341,13.013,16
"213",32.239,21,4.861,1.114,0.00248,0.382,5.676,0,0.449,1.429,20.67,5
"214",22.5,14,4.444,1.635,0.01707,0.572,4.709,0,0.108,1.589,2.18,8
"215",16.975,23,0.729,0.869,0.0277,0.44,2.268,0,0.459,1.533,18.803,10
"216",39.4,19,3.098,1.236,0.02919,0.232,4.661,0,1.198,1.613,14.693,19
"217",24.274,12,4.844,1.232,0.0244,0.872,4.937,0,0.72,1.533,18.373,8
"218",23.321,16,3.132,1.568,0.02316,0.609,1.009,0,0.233,1.222,5.767,18
"219",39.858,53,3.178,0.836,0.01665,0.523,4.576,0,1.174,1.377,11.469,6
"220",26.957,61,4.274,1.144,0.01568,0.622,2.609,0,0.544,1.631,12.032,13
"221",10.381,68,1.125,1.335,0.00916,0.514,4.675,0,1.111,1.226,15.657,6
"222",20.403,38,2.81,1.258,0.03497,0.739,1.864,0,1.041,1.036,8.686,9
"223",44.056,68,0.928,1.587,0.02748,0.26,4.665,0,1.222,1.517,12.377,19
"224",17.413,32,4.268,0.9,0.00396,0.821,3.037,0,0.602,0.801,8.694,6
"225",20.871,61,4.288,1.253,0.01445,0.85,3.027,0,0.346,1.458,21.023,6
"226",16.678,70,1.928,1.317,0.01579,0.673,2.639,0,1.476,1.565,19.226,18
"227",25.029,53,0.157,1.137,0.03441,0.704,3.685,0,1.599,1.582,16.446,11
"228",28.261,25,0.45,1.124,0.01328,0.73,3.944,0,0.459,1.057,4.05,13
"229",10.632,46,4.78,1.47,0.00097,0.547,3.53,0,0.685,1.282,21.728,16
"230",26.1,34,0.782,1.435,0.02811,0.437,4.162,0,0.674,1.635,8.818,16
"231",20.412,54,2.792,1.095,0.01083,0.446,2.98,0,1.639,1.489,22.467,6
"232",11.257,53,1.629,1.288,0.02892,0.388,4.229,0,0.647,1.577,15.592,10
"233",37.786,11,3.596,1.491,0.00011,0.446,2.815,0,0.779,1.305,7.504,8
"234",35.704,63,2.587,1.412,0.01067,0.794,1.903,0,0.995,1.565,21.83,14
"235",38.856,40,2.037,1.061,0.02315,0.271,4.427,0,0.837,0.879,19.032,6
"236",20.779,14,3.499,0.81,0.03189,0.617,4.243,0,1.168,0.808,17.64,19
"237",40.735,68,3.019,1.026,0.00425,0.432,2.459,0,0.324,1.576,15.636,20
"238",27.355,25,3.493,1.676,0.01947,0.872,1.505,0,1.332,1.651,6.542,5
"239",41.144,41,3.658,0.934,0.0078,0.586,1.229,0,0.527,1.317,4.774,11
"240",25.194,49,4.718,1.596,0.00429,0.41,4.668,0,1.308,1.055,18.69,18
"241",17.392,57,1.601,1.378,0.00951,0.227,2.076,0,0.39,1.584,9.75,11
"242",37.814,14,4.238,0.936,0.001,0.494,1.725,0,0.411,0.932,8.51,18
"243",30.045,62,1.188,1.592,0.00317,0.371,3.823,0,1.115,1.34,6.478,16
"244",36.509,54,0.339,1.227,0.0347,0.482,2.294,0,0.194,0.951,15.423,14
"245",14.989,66,1.221,1.642,0.01619,0.464,2.637,0,0.719,1.127,11.182,14
"246",36.547,27,4.139,1.117,0.03404,0.883,3.71,0,1.671,0.905,20.715,19
"247",24.405,23,4.695,1.026,0.00356,0.655,3.738,0,1.642,0.957,18.504,9
"248",38.613,55,2.653,1.599,0.00444,0.861,2.536,0,0.635,1.118,1.422,11
"249",17.383,47,4.837,1.531,0.03117,0.415,5.426,0,0.355,1.152,8.175,7
"250",32.585,26,3.383,1.43,0.02033,0.667,4.802,0,1.658,1.25,24.825,12
"251",32.035,70,4.228,1.256,0.00405,0.57,1.605,0,0.584,1.384,16.835,18
"252",39.066,66,4.192,1.42,0.00113,0.28,2.566,0,0.508,1.665,6.29,15
"253",23.009,20,2.929,1.417,0.01027,0.421,5.995,0,0.385,1.392,24.458,13
"254",36.237,38,0.768,1.649,0.00977,0.426,1.064,0,1.259,1.089,17.638,11
"255",37.26,68,0.865,1.322,0.02827,0.856,5.189,0,0.9,1.554,12.983,6
"256",41.601,18,3.681,0.838,0.02118,0.445,4.054,0,1.592,1.445,7.844,11
"257",21.838,46,4.604,1.396,0.0079,0.422,2.721,0,1.257,1.38,23.771,5
"258",12.171,42,1.915,0.894,0.0315,0.881,1.477,0,0.982,1.343,9.052,15
"259",46.518,31,3.899,1.44,0.01428,0.251,3.561,0,1.185,1.509,11.739,13
"260",44.366,34,3.735,1.339,0.00233,0.567,4.792,0,0.706,1.558,4.479,15
"261",18.816,69,4.025,1.213,0.02621,0.427,3.268,0,1.541,1.119,23.476,10
"262",20.305,21,4.048,1.214,0.00791,0.238,1.625,0,0.526,1.527,11.52,20
"263",20.255,30,3.926,1.091,0.0324,0.777,1.111,0,0.487,0.845,20.343,11
"264",14.529,26,0.826,1.597,0.02758,0.354,1.276,0,1.338,1.69,13.461,5
"265",45.926,24,2.465,0.876,0.00973,0.643,3.229,0,1.502,1.621,3.608,8
"266",22.633,66,0.134,1.59,0.02735,0.859,2.838,0,1.035,1.534,1.633,6
"267",47.959,19,0.575,1.591,0.0322,0.504,5.247,0,1.572,0.833,4.3,12
"268",30.033,16,2.174,0.814,0.01575,0.858,4.893,0,0.804,1.466,7.774,8
"269",12.439,30,0.542,1.618,0.01941,0.867,2.771,0,1.501,1.683,19.791,19
"270",40.504,20,2.63,1.3,0.02221,0.206,5.615,0,0.39,1.114,5.352,6
"271",36.347,29,2.034,0.892,0.0207,0.573,5.826,0,0.326,1.189,5.129,12
"272",16.588,33,1.771,1.647,0.01353,0.87,5.348,0,1.654,1.421,8.131,16
"273",28.453,52,3.895,1.325,0.03009,0.228,5.913,0,0.696,1.682,24.935,19
"274",27.766,54,0.952,1.611,0.02767,0.886,5.065,0,1.399,0.828,19.965,19
"275",30.829,20,2.999,0.976,0.01229,0.539,5.935,0,1.112,0.932,14.728,12
"276",38.76,44,4.013,1.025,0.02456,0.503,4.433,0,1.141,1.372,22.325,15
"277",35.59,36,2.738,1.15,0.01184,0.499,4.087,0,1.307,0.84,8.459,19
"278",32.827,42,4.205,1.445,0.01344,0.301,2.187,0,0.959,1.525,12.978,9
"279",25.497,66,0.387,0.84,0.00845,0.348,5.149,0,1.396,1.036,15.104,9
"280",13.426,43,0.224,1.01,0.00399,0.274,2.032,0,0.57,0.916,23.644,18
"281",19.044,26,4.375,1.568,0.03475,0.886,2.379,0,1.132,1.361,11.248,20
"282",35.535,19,2.084,1.302,0.02473,0.843,1.665,0,0.939,0.913,20.918,16
"283",14.989,14,1.744,1.436,0.02527,0.611,3.115,0,0.152,1.661,2.59,9
"284",29.835,44,0.795,1.465,0.02563,0.304,2.843,0,1.278,1.511,7.947,5
"285",29.903,20,1.33,0.996,0.02383,0.343,3.693,0,1.556,1.018,11.955,11
"286",10.196,40,3.14,1.312,0.02673,0.807,1.614,0,0.101,1.094,11.468,17
"287",17.052,47,4.666,1.045,0.01384,0.451,5.082,0,0.467,1.292,11.943,15
"288",47.115,13,0.847,1.641,0.02138,0.238,2.984,0,0.271,1.155,4.948,17
"289",17.745,69,1.372,1.07,0.01297,0.329,1.224,0,0.115,1.218,8.068,10
"290",29.423,60,1.697,0.83,0.03116,0.404,3.237,0,0.959,1.571,8.741,9
"291",49.75,38,4.453,1.141,0.02976,0.71,3.394,0,0.61,1.171,20.37,13
"292",48.405,53,2.693,1.296,0.02736,0.74,2.367,0,1.343,1.462,2.596,8
"293",28.08,24,0.48,1.013,0.01869,0.595,2.23,0,1.51,1.083,18.775,5
"294",29.227,61,3.93,0.933,0.00617,0.654,2.291,0,1.576,1.683,2.08,15
"295",33.446,67,4.44,1.093,0.00708,0.327,4.81,0,1.61,0.872,17.521,7
"296",13.692,63,4.332,1.232,0.01846,0.482,1.094,0,1.421,1.47,1.97,17
"297",38.574,27,1,1.131,0.01105,0.499,2.745,0,1.574,1.563,18.641,14
"298",20.028,44,3.991,1.44,0.03456,0.883,2.34,0,0.779,0.853,19.035,14
"299",26.038,61,2.198,0.886,0.01186,0.256,1.634,0,1.164,1.676,2.627,13
"300",26.461,56,1.072,1.231,0.02838,0.33,5.119,0,1.492,0.827,14.47,10
